letter;weight_I;relative_weight_I;weight_II;relative_weight_II;weight_III;relative_weight_III;weight_IV;relative_weight_IV;total_weight;relative_total_weight;center_y;center_x;relative_center_y;relative_center_x;inertia_y;inertia_x;relative_inertia_y;relative_inertia_x;profile_x;profile_y
с;27.309803921568626;0.01706862745098039;36.32156862745098;0.02270098039215686;64.49803921568628;0.04031127450980392;38.44705882352941;0.024029411764705882;166.57647058823528;0.026027573529411763;42.717517715469555;39.6262212491466;0.5339689714433694;0.49532776561433256;5206.707901069414;8675.03331399184;0.0001271168921159525;0.0002117928055173789;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.611764705882353;8.623529411764705;13.050980392156863;15.75686274509804;17.607843137254903;12.321568627450981;9.266666666666667;7.749019607843137;6.819607843137255;6.270588235294118;5.9450980392156865;5.803921568627451;5.745098039215686;5.976470588235294;7.5019607843137255;9.031372549019608;8.862745098039216;8.192156862745097;7.0549019607843135;4.117647058823529;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.129411764705883;10.4;8.313725490196079;8.145098039215686;8.325490196078432;8.2;6.654901960784314;3.6470588235294117;3.815686274509804;3.9607843137254903;4.101960784313725;4.270588235294118;4.43921568627451;4.674509803921569;5.752941176470588;6.509803921568627;7.305882352941176;8.447058823529412;11.094117647058823;14.501960784313725;12.537254901960784;9.905882352941177;5.443137254901961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
т;28.96470588235294;0.01810294117647059;52.87450980392157;0.03304656862745098;16.219607843137254;0.010137254901960784;54.57254901960784;0.0341078431372549;152.6313725490196;0.02384865196078431;40.03504534826958;40.855990339405466;0.5004380668533697;0.5106998792425683;3013.2855915779123;9236.479208411609;7.356654276313262e-05;0.00022549998067411154;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4980392156862745;5.333333333333333;3.5019607843137255;2.403921568627451;1.9411764705882353;2.411764705882353;2.835294117647059;3.011764705882353;3.603921568627451;18.643137254901962;23.0;23.0;23.0;12.831372549019608;3.235294117647059;2.9215686274509802;2.850980392156863;2.8745098039215686;2.1019607843137256;2.603921568627451;3.8588235294117648;4.7254901960784315;0.44313725490196076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.27843137254902;18.537254901960786;9.211764705882352;7.635294117647059;6.925490196078432;6.627450980392157;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.207843137254902;4.254901960784314;4.4;4.788235294117647;6.8352941176470585;12.64313725490196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
у;55.03529411764706;0.03439705882352941;31.113725490196078;0.019446078431372547;54.549019607843135;0.034093137254901956;67.3921568627451;0.04212009803921569;208.09019607843135;0.032514093137254896;43.74185402257694;39.8382111829335;0.5467731752822117;0.49797763978666876;6693.678600021506;23018.92516235788;0.00016341988769583756;0.0005619854775966279;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7568627450980392;2.2941176470588234;5.8313725490196076;8.090196078431372;10.015686274509804;11.854901960784314;13.380392156862746;14.772549019607844;14.972549019607843;13.654901960784313;13.96078431372549;13.984313725490196;14.325490196078432;11.384313725490196;7.0;5.490196078431373;5.5019607843137255;5.517647058823529;6.423529411764706;6.701960784313726;7.819607843137255;6.298039215686274;3.8980392156862744;2.1019607843137256;1.3098039215686275;0.7490196078431373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.415686274509802;11.68235294117647;8.223529411764705;7.211764705882353;6.8352941176470585;6.745098039215686;6.752941176470588;6.756862745098039;6.76078431372549;6.764705882352941;6.768627450980392;6.768627450980392;6.772549019607843;6.780392156862745;6.784313725490196;6.788235294117647;6.784313725490196;6.258823529411765;5.356862745098039;4.458823529411765;3.556862745098039;2.6549019607843136;2.180392156862745;2.184313725490196;2.1882352941176473;2.196078431372549;2.207843137254902;2.2745098039215685;2.6980392156862747;7.662745098039216;9.333333333333334;8.501960784313725;6.933333333333334;3.847058823529412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ұ;56.168627450980395;0.035105392156862744;32.8156862745098;0.020509803921568627;56.29019607843137;0.03518137254901961;124.27843137254902;0.07767401960784313;269.5529411764706;0.04211764705882353;45.52582344040968;40.94256284916201;0.569072793005121;0.5117820356145251;8493.244071092124;27680.573189777537;0.00020735459157939756;0.0006757952438910532;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9529411764705884;3.3137254901960786;3.925490196078431;5.247058823529412;7.486274509803922;9.909803921568628;12.909803921568628;15.772549019607844;16.580392156862747;16.050980392156863;18.309803921568626;22.83137254901961;20.007843137254902;17.470588235294116;17.0;10.854901960784314;8.541176470588235;9.152941176470588;9.466666666666667;9.6;9.627450980392156;7.270588235294118;5.192156862745098;3.8627450980392157;3.2470588235294118;2.9686274509803923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.027450980392157;12.4;8.168627450980392;7.231372549019608;6.968627450980392;6.913725490196079;6.874509803921568;6.8431372549019605;6.796078431372549;6.76078431372549;6.7215686274509805;6.67843137254902;6.643137254901961;6.6;6.572549019607843;6.525490196078431;6.490196078431373;6.454901960784314;6.03921568627451;5.207843137254902;4.482352941176471;25.929411764705883;25.929411764705883;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.352941176470588;4.3843137254901965;4.4941176470588236;5.007843137254902;7.247058823529412;13.08235294117647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ү;56.16078431372549;0.035100490196078436;32.8078431372549;0.020504901960784312;34.752941176470586;0.021720588235294117;102.5921568627451;0.06412009803921569;226.31372549019608;0.03536151960784314;44.387090625541504;40.83314850112632;0.5548386328192688;0.5104143562640789;5587.217203597434;25834.41483339619;0.00013640667000970296;0.0006307230183934617;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0392156862745099;1.3137254901960784;1.9254901960784314;3.2470588235294118;5.486274509803922;7.909803921568628;10.909803921568628;13.772549019607844;14.580392156862745;14.050980392156863;16.67843137254902;22.83137254901961;20.0;17.454901960784312;16.992156862745098;9.156862745098039;6.533333333333333;7.145098039215687;7.462745098039216;7.6;7.627450980392157;5.270588235294118;3.1921568627450982;1.8627450980392157;1.2470588235294118;1.0235294117647058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.027450980392157;12.4;8.168627450980392;7.231372549019608;6.968627450980392;6.913725490196079;6.874509803921568;6.8392156862745095;6.792156862745098;6.752941176470588;6.7176470588235295;6.674509803921569;6.63921568627451;6.592156862745098;6.564705882352941;6.517647058823529;6.47843137254902;6.447058823529412;6.03921568627451;5.207843137254902;4.482352941176471;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.345098039215686;4.352941176470588;4.3843137254901965;4.4941176470588236;5.007843137254902;7.247058823529412;13.08235294117647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ф;49.92549019607843;0.031203431372549016;139.54509803921567;0.08721568627450979;61.247058823529414;0.03827941176470588;164.11764705882354;0.10257352941176472;414.83529411764704;0.06481801470588235;40.90260249756577;42.286435438586544;0.5112825312195721;0.5285804429823318;24278.262769454224;52268.8843667938;0.0005927310246448786;0.0012760958097361766;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.294117647058823;12.435294117647059;16.08235294117647;18.615686274509805;18.372549019607842;9.141176470588235;5.898039215686275;4.364705882352941;3.8588235294117648;5.345098039215686;5.482352941176471;6.2823529411764705;13.95686274509804;46.015686274509804;46.462745098039214;46.89019607843137;39.63137254901961;5.0;4.23921568627451;4.180392156862745;4.368627450980392;4.180392156862745;4.7176470588235295;6.592156862745098;11.925490196078432;19.76078431372549;17.686274509803923;14.886274509803922;10.788235294117648;2.380392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.231372549019608;4.470588235294118;6.713725490196079;6.847058823529411;4.3882352941176475;4.117647058823529;4.015686274509804;3.9647058823529413;3.9450980392156865;3.9411764705882355;3.9411764705882355;3.9411764705882355;3.9411764705882355;12.447058823529412;18.75686274509804;14.941176470588236;12.533333333333333;11.847058823529412;12.058823529411764;12.31764705882353;12.541176470588235;12.72549019607843;12.843137254901961;12.890196078431373;12.905882352941177;12.807843137254903;12.737254901960783;12.525490196078431;12.352941176470589;12.066666666666666;11.807843137254903;11.564705882352941;12.282352941176471;14.72549019607843;18.686274509803923;12.501960784313725;3.9411764705882355;3.9411764705882355;3.9411764705882355;3.9411764705882355;3.9411764705882355;3.9490196078431374;4.003921568627451;4.172549019607843;4.603921568627451;6.556862745098039;12.51764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
х;47.70196078431373;0.029813725490196077;35.83921568627451;0.022399509803921566;35.23137254901961;0.022019607843137258;75.97254901960784;0.0474828431372549;194.7450980392157;0.030428921568627452;41.97281514297221;41.14269029399919;0.5246601892871526;0.5142836286749899;5959.4544963793005;11378.32666840397;0.00014549449454051027;0.0002777911784278313;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4588235294117647;2.2705882352941176;3.0392156862745097;4.533333333333333;6.67843137254902;9.184313725490195;10.494117647058824;11.0;11.68235294117647;12.411764705882353;11.180392156862744;8.450980392156863;7.133333333333334;8.109803921568627;10.572549019607843;12.31764705882353;14.149019607843137;13.941176470588236;11.27450980392157;8.745098039215685;6.43921568627451;4.588235294117647;3.1254901960784314;1.4588235294117646;1.1372549019607843;0.3686274509803922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.823529411764707;12.313725490196079;8.713725490196078;7.811764705882353;7.541176470588235;7.427450980392157;7.325490196078431;7.223529411764706;6.36078431372549;5.0588235294117645;4.866666666666666;5.188235294117647;6.56078431372549;7.074509803921568;7.078431372549019;7.094117647058823;7.101960784313725;7.113725490196078;7.203921568627451;7.474509803921569;8.427450980392157;12.392156862745098;18.568627450980394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
һ;101.15686274509804;0.06322303921568627;50.63529411764706;0.03164705882352941;68.50588235294117;0.04281617647058823;70.49019607843137;0.044056372549019604;290.7882352941176;0.04543566176470588;38.554449703982414;40.10632358295909;0.48193062129978015;0.5013290447869887;12923.410764203729;29142.187879686946;0.0003155129581104426;0.0007114791962814196;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8313725490196079;2.203921568627451;2.6745098039215685;4.149019607843138;28.67058823529412;35.27450980392157;35.68235294117647;35.984313725490196;18.49019607843137;2.9647058823529413;2.7372549019607844;2.8745098039215686;2.407843137254902;2.447058823529412;3.5215686274509803;4.184313725490196;4.984313725490196;7.403921568627451;22.56078431372549;22.007843137254902;21.062745098039215;19.188235294117646;5.4;1.3411764705882352;1.0627450980392157;0.6784313725490196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;4.862745098039215;7.2784313725490195;6.333333333333333;4.529411764705882;4.337254901960784;4.2745098039215685;4.247058823529412;4.231372549019608;4.223529411764706;4.223529411764706;4.223529411764706;4.223529411764706;8.717647058823529;12.329411764705883;14.345098039215687;12.058823529411764;10.333333333333334;9.239215686274509;8.486274509803922;8.450980392156863;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.443137254901961;8.48235294117647;8.698039215686274;9.52156862745098;13.345098039215687;22.96078431372549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ц;51.56470588235294;0.032227941176470584;52.42745098039216;0.032767156862745096;65.8;0.041124999999999995;87.70588235294117;0.054816176470588236;257.4980392156863;0.04023406862745098;42.152447382047455;42.06020224787549;0.5269055922755932;0.5257525280984436;14506.043217702541;16425.309810610608;0.00035415144574469097;0.00040100854029811057;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.0;23.0;23.0;21.32549019607843;4.078431372549019;3.0313725490196077;2.8;2.176470588235294;1.7529411764705882;1.7529411764705882;2.3568627450980393;2.83921568627451;3.156862745098039;5.737254901960784;23.141176470588235;23.301960784313724;23.529411764705884;23.886274509803922;8.650980392156862;5.36078431372549;7.066666666666666;5.423529411764706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.50980392156863;13.184313725490195;9.325490196078432;8.635294117647058;8.435294117647059;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.388235294117647;8.466666666666667;8.737254901960783;9.576470588235294;19.658823529411766;25.49019607843137;5.588235294117647;3.1411764705882352;2.1176470588235294;1.5137254901960784;1.1647058823529413;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ч;46.82745098039216;0.0292671568627451;48.80392156862745;0.030502450980392157;24.886274509803922;0.01555392156862745;80.23137254901961;0.050144607843137255;200.74901960784314;0.03136703431372549;40.263014983102494;42.934265788908206;0.5032876872887811;0.5366783223613526;8194.587468155592;9295.650063794148;0.00020006317060926738;0.00022694458163559933;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;1.0627450980392157;1.2862745098039217;2.3215686274509806;12.2;13.2;13.611764705882353;13.850980392156863;7.007843137254902;3.792156862745098;3.145098039215686;2.607843137254902;1.7294117647058824;2.6705882352941175;3.6627450980392156;3.937254901960784;5.066666666666666;19.090196078431372;23.0;23.0;23.0;13.866666666666667;3.074509803921569;2.2509803921568627;2.0470588235294116;0.03137254901960784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.192156862745097;13.239215686274509;9.4;8.686274509803921;8.466666666666667;8.411764705882353;8.411764705882353;8.411764705882353;8.411764705882353;8.447058823529412;8.862745098039216;12.054901960784314;15.952941176470588;11.027450980392157;4.223529411764706;4.223529411764706;4.223529411764706;4.223529411764706;4.258823529411765;4.3803921568627455;4.76078431372549;6.662745098039216;11.815686274509805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ш;49.46666666666667;0.03091666666666667;93.45098039215686;0.05840686274509804;77.1921568627451;0.048245098039215686;143.56470588235294;0.0897279411764706;363.6745098039216;0.056824142156862746;42.42254979134541;43.5041030009597;0.5302818723918177;0.5438012875119963;42833.76740709073;20975.3018191229;0.001045746274587176;0.0005120923295684302;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.196078431372549;2.850980392156863;10.443137254901961;23.0;23.0;23.0;21.349019607843136;4.152941176470589;3.0588235294117645;2.8078431372549018;2.176470588235294;1.7529411764705882;2.368627450980392;2.815686274509804;3.1137254901960785;6.019607843137255;23.0;23.0;23.0;23.0;6.666666666666667;3.1882352941176473;2.847058823529412;1.9725490196078432;1.7529411764705882;2.1294117647058823;2.796078431372549;3.007843137254902;3.8823529411764706;20.521568627450982;23.0;23.0;23.0;11.235294117647058;2.8901960784313725;2.207843137254902;1.7843137254901962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.34117647058824;19.694117647058825;13.988235294117647;12.949019607843137;12.654901960784313;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.580392156862745;12.670588235294117;13.003921568627451;14.262745098039217;29.949019607843137;37.70980392156863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
щ;53.65882352941176;0.03353676470588235;101.8313725490196;0.06364460784313725;73.0;0.045625;149.4156862745098;0.09338480392156862;377.90588235294115;0.05904779411764705;41.91566527613474;44.14918124649773;0.5239458159516842;0.5518647655812217;46887.409295687634;23360.202398820184;0.0011447121410079989;0.0005703174413774459;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.196078431372549;2.850980392156863;10.443137254901961;23.0;23.0;23.0;21.349019607843136;4.152941176470589;3.0588235294117645;2.8078431372549018;2.176470588235294;1.7529411764705882;2.368627450980392;2.815686274509804;3.1137254901960785;6.019607843137255;23.0;23.0;23.0;23.0;6.666666666666667;3.1882352941176473;2.847058823529412;1.9725490196078432;1.7529411764705882;2.1294117647058823;2.796078431372549;3.011764705882353;3.925490196078431;20.615686274509805;23.227450980392156;23.41176470588235;23.729411764705883;12.474509803921569;5.023529411764706;6.286274509803921;7.0549019607843135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.34117647058824;19.694117647058825;13.988235294117647;12.949019607843137;12.654901960784313;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.572549019607843;12.580392156862745;12.670588235294117;13.003921568627451;14.262745098039217;29.949019607843137;37.70980392156863;5.3843137254901965;3.0392156862745097;2.0862745098039217;1.5215686274509803;1.188235294117647;1.011764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ъ;48.937254901960785;0.03058578431372549;15.098039215686274;0.009436274509803921;50.10980392156863;0.031318627450980394;94.75686274509803;0.05922303921568627;208.9019607843137;0.03264093137254902;42.96382579312934;41.61499906138539;0.5370478224141167;0.5201874882673174;7946.607904901775;10573.095263934745;0.000194008982053266;0.00025813220859215684;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4549019607843137;5.2823529411764705;3.556862745098039;2.556862745098039;2.83921568627451;3.007843137254902;3.196078431372549;8.152941176470588;23.0;23.0;23.0;23.0;6.270588235294118;4.933333333333334;4.603921568627451;4.580392156862745;4.215686274509804;4.219607843137255;5.047058823529412;6.690196078431373;10.443137254901961;10.96078431372549;9.925490196078432;8.388235294117647;5.8392156862745095;0.7372549019607844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.24705882352941;11.713725490196078;7.23921568627451;6.086274509803921;5.650980392156863;5.43921568627451;4.219607843137255;4.219607843137255;4.219607843137255;4.219607843137255;11.666666666666666;13.83921568627451;10.04313725490196;9.466666666666667;9.231372549019607;9.113725490196078;9.062745098039215;9.070588235294117;9.188235294117646;9.450980392156863;10.152941176470588;15.156862745098039;15.20392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
